zip_code,facility_id,program_type,facility_status,facility_name,city,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude
13032,721599,FDC,Registration,"Carpenter, Susan",Canastota,Canastota,0,0,0,2,6,8,43.074943,-75.755997
13032,146238,GFDC,License,"Smith, Shari",Canastota,Canastota,0,0,0,4,12,16,,
13032,364076,SACC,Registration,Celebration's Discovery Program,Canastota,Canastota,0,0,0,45,0,45,43.082576,-75.749856
13032,44427,DCC,License,"Celebration Children's Center of Canastota, Inc.",Canastota,Canastota,12,17,18,0,0,47,43.085284,-75.752491
13032,233693,GFDC,License,"Musacchio, Thelma",Canastota,Canastota,0,0,0,4,12,16,43.050107,-75.733341
13032,20425,GFDC,License,"Leggett, Monte",Canastota,Canastota,0,0,0,4,12,16,43.125124,-75.748018
13033,921982,SACC,Registration,Auburn YMCA-WEIU,Cato,,0,0,8,122,0,130,,
13033,834059,GFDC,License,Tami's Tots,cato,Cato-Meridian,0,0,0,4,12,16,43.169394,-76.569519
13033,358265,GFDC,License,"Owen, Anna",Cato,Cato-Meridian,0,0,0,4,12,16,43.167996,-76.576799
13033,128111,FDC,Registration,"Czyz, Evelyn",Cato,Cato-Meridian,0,0,0,2,6,8,43.242471,-76.537563
13033,429708,DCC,License,"Cayuga/Seneca Community Action Agency, Inc.",Cato,Cato-Meridian,0,0,17,0,0,17,43.174714,-76.553347
13033,555208,FDC,Registration,"Curtis, Rebecca",Cato,Cato-Meridian,0,0,0,2,6,8,43.173581,-76.53713
13035,39606,DCC,License,"Cazenovia Children's House, Inc.",Cazenovia,Cazenovia,16,22,30,30,0,98,42.920637,-75.812036
13035,861479,DCC,License,The Rippleton Center,Cazenovia,Cazenovia,8,24,46,20,0,98,42.88623,-75.873159
13035,893901,SACC,Registration,YMCA of Central New York,Cazenovia,Cazenovia,0,0,0,40,0,40,42.933953,-75.845586
13036,871559,FDC,Registration,"Keys, Tamara",Central Square,Central Square,0,0,0,2,6,8,43.297773,-76.140064
13036,629570,SACC,Registration,BASCOL@HME Hastings Mallory,Central Square,Central Square,0,0,0,70,0,70,43.321452,-76.144034
13036,794680,SACC,Registration,BASCOL at Millard Hawk Elementary,Central Square,Central Square,0,0,0,100,0,100,43.281369,-76.149369
13036,899532,SACC,Registration,"Before and After School Child Care on Location, Inc. - BASCOL",Central Square,Central Square,0,0,0,60,0,60,43.281653,-76.14974
13037,767676,GFDC,License,Brenda's Daycare Home,Chittenango,Chittenango,0,0,0,4,12,16,,
13037,412864,GFDC,License,"Jackson, Susan",Chittenango,Chittenango,0,0,0,0,12,12,43.046375,-75.871034
13037,871512,FDC,Registration,"Brookins, Tabitha",Chittenango,Chittenango,0,0,0,2,6,8,43.064184,-75.868875
13037,377083,GFDC,License,"Pratt- Mc Donell, Melissa",Chittenango,Chittenango,0,0,0,2,12,14,43.050918,-75.886952
13037,842740,FDC,Registration,"Higgins, Danielle",Chittenango,Chittenango,0,0,0,2,6,8,43.055687,-75.86722
13037,39605,DCC,License,"Chittenango Child Care Center, Inc.",Chittenango,Chittenango,0,12,21,40,0,73,43.054284,-75.867907
13037,366438,FDC,Registration,"Powers, Pamela",Chittenango,Chittenango,0,0,0,2,6,8,43.037499,-75.864703
13037,910494,FDC,Registration,Mackenzie Janovsky,Chittenango,Chittenango,0,0,0,2,6,8,43.05685,-75.889019
13037,926503,GFDC,License,Mackenzie Janovsky,Chittenango,Chittenango,0,0,0,4,12,16,43.05685,-75.889019
13039,308535,DCC,License,"LEARN AS YOU GROW, INC.",Cicero,North Syracuse,16,24,39,85,0,164,43.176229,-76.085179
13039,43074,SACC,Registration,"Young Men`s Christian Association of Central New York, Inc.",Cicero,North Syracuse,0,0,0,60,0,60,43.176191,-76.105808
13039,113817,DCC,License,"LEARN AS YOU GROW, INC.",Cicero,North Syracuse,16,24,53,81,0,174,43.144274,-76.115805
13039,867766,FDC,Registration,"Wyatt, Heather",Cicero,North Syracuse,0,0,0,2,6,8,,
13039,733472,FDC,Registration,"Labrake, Stacey",Cicero,North Syracuse,0,0,0,2,6,8,43.184326,-76.103838
13039,639665,FDC,Registration,"Robinson, Susan",Cicero,North Syracuse,0,0,0,2,6,8,43.154447,-76.11294
13039,530741,FDC,Registration,"Nicholas, Karen",Cicero,North Syracuse,0,0,0,2,6,8,43.19497,-76.101423
13039,911728,DCC,License,K2 Center of Cicero,Cicero,North Syracuse,32,36,44,0,0,112,43.171021,-76.117008
13039,922686,DCC,License,Tic Tac Tiny Toes,Cicero,North Syracuse,8,12,18,6,0,44,43.175849,-76.107155
13039,910773,FDC,Registration,"Lefebvre, Deanne",Cicero,North Syracuse,0,0,0,2,6,8,,
13039,893459,DCC,License,Tic Tac Toes Daycare,Cicero,North Syracuse,8,12,13,0,0,33,43.174369,-76.119095
13041,525069,FDC,Registration,"Sposato, Margaret",Clay,North Syracuse,0,0,0,2,6,8,,
13041,786482,FDC,Registration,"Dennis, Jennifer",Clay,North Syracuse,0,0,0,2,6,8,43.156688,-76.139718
13041,596375,FDC,Registration,"Day, Tanya",Clay,North Syracuse,0,0,0,2,6,8,,
13041,865348,GFDC,License,Discovery Learning Center,Clay,North Syracuse,0,0,0,4,12,16,43.174208,-76.142499
13041,329297,GFDC,License,"Casale, Tina",Clay,North Syracuse,0,0,0,4,12,16,43.170452,-76.14937
13041,866469,FDC,Registration,"Bergovec, Desiree",Clay,North Syracuse,0,0,0,2,6,8,43.162688,-76.160045
13041,359860,FDC,Registration,"Antzak, Bridget",Clay,North Syracuse,0,0,0,2,6,8,43.165713,-76.14982
13041,843104,DCC,License,True North Center for Children,Clay,Liverpool,24,60,84,30,0,198,43.164083,-76.197045
13041,900172,GFDC,License,Little Miracles Daycare,Clay,North Syracuse,0,0,0,4,12,16,43.155047,-76.139256
13041,887490,GFDC,License,"Mulcahy, Leny",Clay,North Syracuse,0,0,0,4,12,16,43.170177,-76.149389
13044,693761,FDC,Registration,"Gass, Ernestine",Constantia,Central Square,0,0,0,2,6,8,43.339532,-75.998913
13044,629569,SACC,Registration,BASCOL@ A.A.Cole Elementary,Constantia,Central Square,0,0,0,63,0,63,43.257782,-76.019065
13044,894978,FDC,Registration,FOREVER KIDS DAYCARE,Constantia,Central Square,0,0,0,2,6,8,43.25642,-76.024743
13045,173555,DCC,License,Racker,Cortland,Cortland,0,0,85,0,0,85,42.574853,-76.216804
13045,375871,FDC,Registration,"Lyon, Dawn",Cortland,Dryden,0,0,0,2,6,8,42.556886,-76.279423
13045,830475,GFDC,License,"Moran, Rebecca",Cortland,Cortland,0,0,0,4,12,16,42.526687,-76.227773
13045,42152,DCC,License,"Cortland County Child Development Day Care Program, Inc.",Cortland,Cortland,16,24,44,0,0,84,42.600942,-76.166626
13045,877939,DCC,License,"Cortland County Community Action Program, Inc.",Cortland,Cortland,24,18,0,0,0,42,42.593028,-76.17897
13045,39320,DCC,License,Here We Grow Child Care Center,Cortland,Cortland,8,24,30,0,0,62,42.609237,-76.185197
13045,39315,SACC,Registration,"Young Women's Christian Association of Cortland County, Inc.",Cortland,Cortland,0,0,0,115,0,115,42.598199,-76.181359
13045,43735,SACC,Registration,"Young Women's Christian Association Of Cortland County,Inc.",Cortland,Cortland,0,0,0,40,0,40,42.594842,-76.175537
13045,129572,GFDC,License,"Watkins, Tina",Cortland,Cortland,0,0,0,1,12,13,42.590539,-76.17063
13045,843653,FDC,Registration,"Dovi, Andrea",Cortland,Cortland,0,0,0,2,6,8,42.604171,-76.181578
13045,522157,GFDC,License,"Oneil, Rita",Cortland,Cortland,0,0,0,0,12,12,42.544023,-76.25311
13045,399831,DCC,License,"SUNY Cortland Child Care Center, Inc.",Cortland,Cortland,24,24,60,0,0,108,42.5983,-76.1807
13045,43734,SACC,Registration,"Young Women's Christian Association  of Cortland County, Inc.",Cortland,Homer,0,0,0,40,0,40,42.612425,-76.191037
13045,741070,DCC,License,"Cortland County Community Action Program, Inc.",Cortland,Cortland,0,12,36,0,0,48,42.5887,-76.1798
13045,693908,FDC,Registration,"West, Nancy",Cortland,Homer,0,0,0,2,6,8,42.585089,-76.22873
13045,142437,DCC,License,"Cortland County Community Action Program, Inc.",Cortland,Homer,0,0,36,0,0,36,42.612425,-76.191037
13045,791639,DCC,License,"LIME HOLLOW NATURE CENTER, INC.",Cortland,Dryden,0,0,27,0,0,27,42.565732,-76.249158
13045,482980,DCC,License,"Cortland County Community Actions Program,  Inc",Cortland,Cortland,0,16,0,0,0,16,42.5887,-76.1798
13045,702279,FDC,Registration,"Gibbs, Midge",Cortland,Dryden,0,0,0,2,6,8,42.576223,-76.239483
13045,378664,SACC,Registration,McDonald Sports Camp,Cortland,Homer,0,0,0,58,0,58,42.614357,-76.189157
13045,447956,DCC,License,"Cortland County Community Action Program, Inc.",Cortland,Cortland,8,16,0,0,0,24,42.593278,-76.179256
13045,43273,SACC,Registration,"Cortland County Child Development Day Care Program, Inc.",Cortland,Cortland,0,0,0,70,0,70,42.587715,-76.192725
13045,916251,FDC,Registration,"Hodgson, Taryn",CORTLAND,Dryden,0,0,0,2,6,8,42.568166,-76.258455
13045,919683,FDC,Registration,Safe Haven Childcare,Cortland,Cortland,0,0,0,2,6,8,42.597962,-76.168724
13052,371546,FDC,Registration,"Mierke, Heather",DeRuyter,De Ruyter,0,0,0,2,6,8,42.719903,-75.886875
13053,867027,DCC,License,The Faculty Student Association of Tompkins Cortland Community College INC.,Dryden,Dryden,8,12,0,0,0,20,42.502196,-76.298082
13053,213827,DCC,License,"Tompkins Community Action, Inc",Dryden,Dryden,0,20,48,0,0,68,42.489456,-76.293517
13053,873511,GFDC,License,Heart and Home Daycare,Dryden,Dryden,0,0,0,4,12,16,42.48902,-76.299772
13053,842809,DCC,License,The Faculty Student Association of Tompkins Cortland Community College INC.,Dryden,Dryden,16,24,42,0,0,82,42.503346,-76.291039
13054,865672,FDC,Registration,Sprouts Family Daycare,Durhamville,Oneida City,0,0,0,2,6,8,43.121601,-75.670492
13054,362345,FDC,Registration,"Cronizer, Heidi",Durhamville,Oneida City,0,0,0,2,6,8,43.12594,-75.673544
13054,711217,FDC,Registration,"Fuller, Danielle",Durhamville,Oneida City,0,0,0,2,6,8,43.123461,-75.664729
13054,895652,SACC,Registration,YMCA of the Greater Tri-Valley,Durhamville,Oneida City,0,0,0,50,0,50,43.127672,-75.676673
13057,262035,GFDC,License,Imagination Place Learning Center,East Syracuse,E.Syracuse-Minoa,0,0,0,4,12,16,,
13057,849904,GFDC,License,Little Bee Hive,Syracuse,E.Syracuse-Minoa,0,0,0,2,12,14,43.066189,-76.07072
13057,29164,FDC,Registration,"Lucisano, Annmarie",East Syracuse,E.Syracuse-Minoa,0,0,0,2,6,8,43.077967,-76.075966
13057,323087,FDC,Registration,Mara's Teddy Bear Dreams,East Syracuse,E.Syracuse-Minoa,0,0,0,2,6,8,43.06842,-76.070387
13057,848896,FDC,Registration,Memas Little Blessings,East Syracuse,E.Syracuse-Minoa,0,0,0,2,6,8,43.071749,-76.082477
13057,410573,FDC,Registration,"Todd, Carol",East Syracuse,E.Syracuse-Minoa,0,0,0,2,6,8,43.066905,-76.07943
13057,41911,DCC,License,Together We Grow,East Syracuse,E.Syracuse-Minoa,24,26,36,14,0,100,43.0623,-76.036721
13057,262870,DCC,License,"Shining Stars Daycare, Inc.",East Syracuse,E.Syracuse-Minoa,16,24,37,58,0,135,43.058424,-76.032162
13057,735649,SACC,Registration,"Young Men`s Christian Association of Central New York, Inc.",East Syracuse,E.Syracuse-Minoa,0,0,0,40,0,40,43.067227,-76.031267
13057,882261,FDC,Registration,The Rose of Saron,East Syracuse,E.Syracuse-Minoa,0,0,0,2,6,8,43.066854,-76.070502
13057,609562,SACC,Registration,"Young Men`s Christian Association of Central New York, Inc.",East Syracuse,E.Syracuse-Minoa,0,0,0,40,0,40,43.077283,-76.021818
13057,547793,SACC,Registration,"Young Men's Christian Association of Central New York, Inc",East Syracuse,E.Syracuse-Minoa,0,0,0,82,0,82,43.06903,-76.076726
13057,210884,GFDC,License,"Dare, Cheryl",East Syracuse,E.Syracuse-Minoa,0,0,0,4,12,16,43.070633,-76.063342
13057,734414,GFDC,License,Tick Tock Child Care,East Syracuse,E.Syracuse-Minoa,0,0,0,4,12,16,43.07778,-76.07902
13057,822156,GFDC,License,Hummingbirds Play and Learning House,East Syracuse,E.Syracuse-Minoa,0,0,0,4,12,16,43.072429,-76.086542
13057,901283,DCC,License,"Little Lukes Childcare, LLC",E Syracuse,Jamesville-Dewitt,16,10,90,0,0,116,43.047769,-76.048394
13057,907734,GFDC,License,Under The Sun Day Care,Syracuse,E.Syracuse-Minoa,0,0,0,4,12,16,43.070299,-76.078123
13057,904549,FDC,Registration,Tinycuse,East Syracuse,E.Syracuse-Minoa,0,0,0,2,6,8,43.087539,-76.014304
13060,845696,SACC,Registration,Healthy Kids Extended Day Program Inc.,Elbridge,Jordan-Elbridge,0,0,0,24,0,24,43.03498,-76.444322
13060,9346,GFDC,License,"Switzer, Debra",Elbridge,Jordan-Elbridge,0,0,0,4,12,16,43.038757,-76.454602
13060,582017,FDC,Registration,Julie's Countryside Daycare,Elbridge,Jordan-Elbridge,0,0,0,0,5,5,43.021657,-76.436181
13060,922661,GFDC,License,"Queen Bee Day Care Center, LLC",Elbridge,Jordan-Elbridge,0,0,0,4,12,16,43.033211,-76.447961
13063,343971,FDC,Registration,"Priest, Amelia",Fabius,Fabius-Pompey,0,0,0,2,6,8,,
13063,32131,FDC,Registration,"Morse, Joyce",Fabius,Fabius-Pompey,0,0,0,2,6,8,,
13063,603575,SACC,Registration,After School HEROS,Fabius,Fabius-Pompey,0,0,0,40,0,40,42.834871,-75.986455
13066,716399,DCC,License,Between Friends - An Early Learning Community,Fayetteville,Fayetteville-Manlius,5,9,18,4,0,36,43.032818,-76.012566
13066,39973,DCC,License,"Creative Environment Day School, LLC",Fayetteville,Fayetteville-Manlius,0,10,0,20,0,30,43.03041,-76.002441
13066,160359,SACC,Registration,"Young Men`s Christian Association of Central New York, Inc.",Fayetteville,Fayetteville-Manlius,0,0,0,115,0,115,43.0345,-76.020674
13066,355904,SACC,Registration,"Young Men`s Christian Association of Central New York, Inc.",Fayetteville,Fayetteville-Manlius,0,0,14,46,0,60,43.026724,-75.992617
13066,874574,DCC,License,YMCA of Central New York,Fayetteville,Fayetteville-Manlius,0,0,50,0,0,50,43.0345,-76.020674
13066,39972,DCC,License,"Creative Environment Day School, LLC",Fayetteville,Fayetteville-Manlius,0,10,39,38,0,87,43.03041,-76.002441
13068,43572,SACC,Registration,YMCA Cassavant SACC,Freeville,Dryden,0,0,0,73,0,73,42.549192,-76.294518
13068,263623,GFDC,License,"Butler, Kristie",Freeville,Dryden,0,0,0,4,12,16,42.51278,-76.433337
13068,855755,GFDC,License,"Ingiosi, Jenna",Freeville,Dryden,0,0,0,4,12,16,42.477202,-76.346325
13068,38505,FDC,Registration,"Harvey, Sherry",Freeville,Lansing,0,0,0,2,6,8,42.536603,-76.455272
13068,240933,GFDC,License,"Leyburn, Lorie",Freeville,Dryden,0,0,0,4,12,16,42.490788,-76.328705
13069,709965,SACC,Registration,"Oswego County Opportunities, Inc",Fulton,Fulton,0,0,0,75,0,75,43.302272,-76.419636
13069,876544,DCC,License,"Oswego County Opportunities, Inc",Fulton,Fulton,0,0,18,0,0,18,43.31851,-76.435409
13069,124766,FDC,Registration,"Mattice, Denise",Fulton,Phoenix,0,0,0,2,6,8,43.257559,-76.432993
13069,634320,FDC,Registration,"Abelgore, Margaret",Fulton,Fulton,0,0,0,2,6,8,43.32914,-76.424192
13069,5629,FDC,Registration,"Levea, Sue",Fulton,Fulton,0,0,0,2,6,8,43.323536,-76.410831
13069,869218,SACC,Registration,Fulton Family YMCA- Granby Elementary,Fulton,Fulton,0,0,0,60,0,60,43.33231,-76.428939
13069,223785,FDC,Registration,"Conklin, Joy",Fulton,Fulton,0,0,0,2,6,8,43.343813,-76.459252
13069,848795,FDC,Registration,"Johnson, Alison",Fulton,Fulton,0,0,0,2,6,8,43.313131,-76.393893
13069,41931,SACC,Registration,"Fulton Family YMCA, Inc",Fulton,Fulton,0,0,0,60,0,60,43.332852,-76.39117
13069,873141,DCC,License,The Young Men's Christian Association,Fulton,Fulton,8,12,52,0,0,72,43.315812,-76.43278
13069,765573,SACC,Registration,Fulton Family YMCA,Fulton,Fulton,0,0,0,50,0,50,43.315812,-76.43278
13069,918834,GFDC,License,KIDZ KLUB DAYCARE,FULTON,Fulton,0,0,0,4,12,16,43.301289,-76.417417
13069,921867,SACC,Registration,"Oswego County Opportunities, Inc",Fulton,Fulton,0,0,0,50,0,50,43.305971,-76.405309
13069,921866,SACC,Registration,"Oswego County Opportunities, Inc",Fulton,Fulton,0,0,0,50,0,50,43.323635,-76.404782
13069,901208,DCC,License,"Little Lukes Childcare, LLC",Fulton,Fulton,8,10,54,0,0,72,43.310187,-76.401335
13071,563599,GFDC,License,Love Learning & Laughs Group Family Daycare,Genoa,Southern Cayuga,0,0,0,4,12,16,42.704458,-76.559033
13073,442177,GFDC,License,In HIS Hands Daycare,Groton,Groton,0,0,0,4,12,16,42.607475,-76.369071
13073,844824,GFDC,License,Teachable Moments Daycare,Groton,Lansing,0,0,0,4,12,16,42.569423,-76.477429
13073,451803,FDC,Registration,"Robinson, Tina",Groton,Groton,0,0,0,2,6,8,42.574365,-76.453011
13073,177249,DCC,License,"Tompkins Community Action, Inc.",Groton,Groton,8,20,32,0,0,60,42.585077,-76.369789
13073,29121,FDC,Registration,"Cornwell, Cynthia",Groton,Groton,0,0,0,2,5,7,42.593454,-76.366795
13073,43477,SACC,Registration,YMCA SACC Year Round School's Out Groton,Groton,Groton,0,0,0,40,0,40,42.585377,-76.358469
13074,13681,GFDC,License,Kids Count Childcare,Hannibal,Hannibal,0,0,0,4,12,16,43.302611,-76.486863
13074,271801,FDC,Registration,"Magnarelli, Lisa",Hannibal,Hannibal,0,0,0,2,6,8,43.299153,-76.48758
13074,892090,GFDC,License,"Odonnell, Robin",HANNIBAL,Hannibal,0,0,0,4,12,16,43.32398,-76.584312
13076,253105,FDC,Registration,"Prosonic, Leslie",Hastings,Central Square,0,0,0,2,6,8,,
13076,30932,FDC,Registration,"Waterbury, Dody",Hastings,Central Square,0,0,0,2,6,8,,
13077,385801,FDC,Registration,"Grant, Angela",Homer,Homer,0,0,0,2,6,8,42.636556,-76.185937
13077,748591,GFDC,License,"Davis, Brenda",Homer,Homer,0,0,0,4,12,16,42.643948,-76.158828
13077,44040,SACC,Registration,"Young Women's Christian Association Of Cortland County, Inc.",Homer,Homer,0,0,0,30,0,30,42.6367,-76.1789
13077,43276,SACC,Registration,"Young Women's Christian Association Of Cortland County, Inc.",Homer,Homer,0,0,0,30,0,30,42.643427,-76.183255
13077,5532,FDC,Registration,"Blanchard-Pfleuger, Nancy",Homer,Homer,0,0,0,2,6,8,42.696332,-76.150262
13077,317855,GFDC,License,"Ward, Donna",Homer,Homer,0,0,0,4,12,16,,
13077,897333,FDC,Registration,"Graham, Jenna",Homer,Homer,0,0,0,2,6,8,42.648533,-76.18064
13078,834480,GFDC,License,"Feathers, Heidi",Jamesville,Jamesville-Dewitt,0,0,0,4,12,16,42.989151,-76.109234
13078,13342,FDC,Registration,"Taylor, Cheryl",Jamesville,Jamesville-Dewitt,0,0,0,2,6,8,42.989336,-76.110545
13080,745065,GFDC,License,"Sauginas, Sarah",Jordan,Jordan-Elbridge,0,0,0,4,12,16,43.051807,-76.441747
13080,908990,FDC,Registration,"Parker, Sherry",Jordan,Cato-Meridian,0,0,0,2,6,8,43.134206,-76.491598
13084,825385,FDC,Registration,"Schaefer, Ann",Lafayette,La Fayette,0,0,0,2,6,8,42.899272,-76.129513
13084,41767,DCC,License,"P.E.A.C.E., Inc.",LaFayette,La Fayette,0,0,35,0,0,35,42.906233,-76.112359
13084,846554,FDC,Registration,Sarah Stanton's Daycare,Lafayette,La Fayette,0,0,0,2,6,8,,
13084,912330,SACC,Registration,Healthy Kids Extended Day Program Inc.,Lafayette,La Fayette,0,0,0,40,0,40,42.892787,-76.108623
13088,41550,SACC,Registration,"Before & After School Child Care On Location, Inc.",Liverpool,Liverpool,0,0,0,125,0,125,43.112521,-76.173933
13088,40891,SACC,Registration,"Before & After School Child Care On Location, Inc.",Liverpool,Liverpool,0,0,0,162,0,162,43.109172,-76.219228
13088,361699,DCC,License,"Shining Stars Daycare, Inc.",Liverpool,Liverpool,16,24,75,40,0,155,43.113805,-76.179315
13088,44937,DCC,License,Childtime Learning Centers,Liverpool,Liverpool,16,30,30,10,0,86,43.121673,-76.161304
13088,827048,SACC,Registration,"Before & After School Child Care on Location, Inc.",Liverpool,Liverpool,0,0,0,60,0,60,43.094991,-76.180516
13088,831040,FDC,Registration,Angelique's Little Rugrats,Liverpool,North Syracuse,0,0,0,2,6,8,,
13088,715118,DCC,License,"P.E.A.C.E., Inc. - Liverpool Head Start",Liverpool,Liverpool,0,0,66,0,0,66,43.098609,-76.198252
13088,165704,GFDC,License,"Mento, Genevieve",Liverpool,Liverpool,0,0,0,2,12,14,43.114161,-76.160814
13088,40021,DCC,License,"County North Children's Center, Inc.",Liverpool,Liverpool,16,36,84,20,0,156,43.087311,-76.183237
13088,851774,FDC,Registration,"Wright, Christin",Liverpool,Liverpool,0,0,0,2,6,8,,
13088,906161,FDC,Registration,Mayah`s Village,Liverpool,Liverpool,0,0,0,2,6,8,43.129977,-76.186373
13090,42263,SACC,Registration,"Before & After School Child Care On Location, Inc.",Liverpool,Liverpool,0,0,0,160,0,160,43.13112,-76.236617
13090,863615,FDC,Registration,"Passardi, Ashley",Liverpool,Liverpool,0,0,0,2,6,8,43.137702,-76.224048
13090,869672,FDC,Registration,"Pynn, Kaleigh",Liverpool,Liverpool,0,0,0,2,6,8,43.169962,-76.226008
13090,541684,FDC,Registration,"Humphrey, Amy",Liverpool,Liverpool,0,0,0,2,6,8,43.137917,-76.217614
13090,41551,SACC,Registration,"Before & After School Child Care On Location, Inc.",Liverpool,Liverpool,0,0,0,60,0,60,43.185102,-76.241893
13090,40873,SACC,Registration,"Before & After School Child Care on Location, Inc.",Liverpool,Liverpool,0,0,0,150,0,150,43.150094,-76.213501
13090,221993,FDC,Registration,"Torzon, Carmela",Liverpool,Liverpool,0,0,0,2,6,8,43.170251,-76.22376
13090,27334,FDC,Registration,"Lampman, Rita",Liverpool,Liverpool,0,0,0,2,6,8,,
13090,45155,DCC,License,KinderCare Learning Center,Liverpool,Liverpool,24,53,61,0,0,138,43.176929,-76.250819
13090,871036,FDC,Registration,Barbara Butterflies Family Daycare,Liverpool,Liverpool,0,0,0,2,6,8,43.172463,-76.240399
13090,42367,SACC,Registration,"Before & After School Child Care On Location, Inc.",Liverpool,Liverpool,0,0,0,172,0,172,43.124398,-76.234151
13090,41552,SACC,Registration,"Before & After School Child Care On Location, Inc.",Liverpool,Liverpool,0,0,0,60,0,60,43.173897,-76.226006
13090,837643,FDC,Registration,"Coons, Kim",Liverpool,Liverpool,0,0,0,2,6,8,43.1804,-76.235305
13090,44000,SACC,Registration,"Young Men`s Christian Association of Central New York, Inc.",Liverpool,North Syracuse,0,0,0,40,0,40,43.149375,-76.184792
13090,43731,DCC,License,YMCA Sweetheart Day Care Center,Liverpool,North Syracuse,16,20,43,0,0,79,43.149413,-76.184047
13090,873812,SACC,Registration,"Before & After School Child Care on Location, Inc.",Liverpool,Liverpool,0,0,0,50,0,50,43.151248,-76.195433
13090,42109,DCC,License,"Childtime Childcare, Inc.",Liverpool,Liverpool,16,24,39,15,0,94,43.130817,-76.206083
13090,807922,FDC,Registration,"Hockey, Melissa",Liverpool,Liverpool,0,0,0,2,6,8,,
13090,884243,FDC,Registration,Hands On With Care Family Day Care,Liverpool,Liverpool,0,0,0,0,6,6,43.132,-76.2173
13090,902201,SACC,Registration,"Before & After School Child Care on Location, Inc.",Liverpool,Liverpool,0,0,0,70,0,70,43.123712,-76.241687
13090,905722,GFDC,License,Little Big Treehouse,Liverpool,Liverpool,0,0,0,4,12,16,43.102364,-76.195031
13092,884416,FDC,Registration,Mossflower Wood Daycare,Locke,Southern Cayuga,0,0,0,2,6,8,42.626832,-76.469025
13101,812826,FDC,Registration,"Underwood, Terri",MC GRAW,Mcgraw,0,0,0,2,6,8,42.572307,-76.053833
13101,32982,FDC,Registration,"Neff, Connie",McGraw,Mcgraw,0,0,0,2,6,8,42.591693,-76.089606
13101,503,GFDC,License,"Jenne, Sheila",McGraw,Mcgraw,0,0,0,2,10,12,42.592069,-76.094354
13101,250169,GFDC,License,"Sprouse, Stephan",McGraw,Mcgraw,0,0,0,4,12,16,42.592925,-76.099875
13101,807528,SACC,Registration,"Young Women's Christian Association of Cortland County, Inc.",McGraw,Mcgraw,0,0,0,20,0,20,42.591466,-76.100756
13104,300057,FDC,Registration,AUNT JAN'S FAMILY CHILD CARE,Manlius,Fayetteville-Manlius,0,0,0,2,6,8,42.994226,-75.991935
13104,32411,GFDC,License,"Teddy Time of CNY, LLC",Manlius,Fayetteville-Manlius,0,0,0,4,12,16,42.996229,-75.98823
13104,396538,FDC,Registration,"Madsen, Patricia",Manlius,Fayetteville-Manlius,0,0,0,2,6,8,43.000111,-75.965446
13104,688130,FDC,Registration,Manlius Day School,Manlius,Fayetteville-Manlius,0,0,0,2,6,8,,
13104,40030,DCC,License,SonShine Child Care Center,Manlius,Fayetteville-Manlius,32,36,108,35,0,211,43.002855,-75.979581
13104,166605,GFDC,License,"Ewert, Danielle",Manlius,Fayetteville-Manlius,0,0,0,4,12,16,43.009819,-75.952926
13104,801213,DCC,License,"Shining Stars Day Care, Inc.",Manlius,Fayetteville-Manlius,16,24,93,38,0,171,42.99383,-75.956884
13104,888553,DCC,License,YMCA of Central New York,Manlius,Fayetteville-Manlius,0,0,40,40,0,80,42.998574,-75.982742
13108,40010,DCC,License,Marcellus Presbyterian Child Care Center,Marcellus,Marcellus,8,20,25,0,0,53,42.982587,-76.339866
13108,404504,GFDC,License,First Street Family Day Care,Marcellus,Marcellus,0,0,0,4,12,16,42.982801,-76.34198
13108,41923,SACC,Registration,"Young Men`s Christian Association of Central New York, Inc.",Marcellus,Marcellus,0,0,0,50,0,50,42.988912,-76.341265
13108,39985,SACC,Registration,Marcellus Presbyterian Child Care Center SACC Program,Marcellus,Marcellus,0,0,0,30,0,30,42.982588,-76.339866
13112,493422,FDC,Registration,"Williams, Wendy",Memphis,Jordan-Elbridge,0,0,0,2,6,8,43.067254,-76.383758
13114,426455,SACC,Registration,Oswego YMCA Mexico Elementary School,Mexico,Mexico,0,0,0,59,0,59,43.461818,-76.236163
13114,31304,GFDC,License,Loving Hearts Child Care,Mexico,Mexico,0,0,0,4,12,16,43.460302,-76.220694
13114,19266,GFDC,License,"Mullen, Rose",Mexico,Mexico,0,0,0,2,12,14,43.456452,-76.341786
13114,920146,FDC,Registration,Busy Bees Childcare,Mexico,Mexico,0,0,0,2,6,8,43.508429,-76.26284
13116,601208,DCC,License,Pave The Way Day Care,Minoa,E.Syracuse-Minoa,0,12,16,0,0,28,43.074567,-76.017754
13116,598434,GFDC,License,Lisa's Little Ones,Minoa,E.Syracuse-Minoa,0,0,0,4,12,16,43.077627,-76.016285
13116,243227,FDC,Registration,Tender Hearts Family Child Care,Minoa,E.Syracuse-Minoa,0,0,0,2,6,8,,
13116,380295,SACC,Registration,"Young Men`s Christian Association of Central New York, Inc.",Minoa,E.Syracuse-Minoa,0,0,0,60,0,60,43.079805,-76.00113
13118,866393,FDC,Registration,"Bilinski, Jennifer",Moravia,Moravia,0,0,0,2,6,8,42.707816,-76.42132
13118,42299,SACC,Registration,"YMCA-WEIU of Auburn, Inc.",Moravia,Moravia,0,0,0,23,0,23,42.705825,-76.420619
